ANOVA table for Choice 1 :
             sum_sq        df          F        PR(>F)
choice_1   0.032010      15.0  22.472328  1.166753e-62
Residual  23.739296  249990.0        NaN           NaN

Tukey HSD test results for Choice 1:
     Multiple Comparison of Means - Tukey HSD, FWER=0.01     
=============================================================
   group1     group2   meandiff p-adj   lower   upper  reject
-------------------------------------------------------------
 AWFIT-WFIT  WFIT-FFIT   0.0017    0.0  0.0011  0.0024   True
 AWFIT-WFIT  WFIT-WFIT  -0.0015    0.0 -0.0025 -0.0005   True
 BFIT-AWFIT  BFIT-BFIT   0.0003  0.153 -0.0001  0.0006  False
 BFIT-AWFIT  BFIT-FFIT  -0.0003 0.0066 -0.0007    -0.0   True
 BFIT-AWFIT  BFIT-WFIT  -0.0035    0.0  -0.004  -0.003   True
 BFIT-AWFIT FFIT-AWFIT  -0.0003 0.0768 -0.0007  0.0001  False
 BFIT-AWFIT  FFIT-BFIT  -0.0013    0.0 -0.0017 -0.0009   True
 BFIT-AWFIT  FFIT-FFIT   -0.001    0.0 -0.0014 -0.0007   True
 BFIT-AWFIT  FFIT-WFIT  -0.0046    0.0 -0.0052  -0.004   True
 BFIT-AWFIT WFIT-AWFIT  -0.0023    0.0 -0.0028 -0.0018   True
 BFIT-AWFIT  WFIT-BFIT  -0.0031    0.0 -0.0036 -0.0027   True
 BFIT-AWFIT  WFIT-FFIT   -0.003    0.0 -0.0035 -0.0025   True
 BFIT-AWFIT  WFIT-WFIT  -0.0062    0.0 -0.0071 -0.0053   True
  BFIT-BFIT  BFIT-FFIT  -0.0006    0.0 -0.0009 -0.0003   True
  BFIT-BFIT  BFIT-WFIT  -0.0038    0.0 -0.0043 -0.0033   True
  BFIT-BFIT FFIT-AWFIT  -0.0006    0.0 -0.0009 -0.0002   True
  BFIT-BFIT  FFIT-BFIT  -0.0016    0.0 -0.0019 -0.0012   True
  BFIT-BFIT  FFIT-FFIT  -0.0013    0.0 -0.0016  -0.001   True
  BFIT-BFIT  FFIT-WFIT  -0.0049    0.0 -0.0055 -0.0043   True
  BFIT-BFIT WFIT-AWFIT  -0.0026    0.0 -0.0031 -0.0021   True
  BFIT-BFIT  WFIT-BFIT  -0.0034    0.0 -0.0039 -0.0029   True
  BFIT-BFIT  WFIT-FFIT  -0.0032    0.0 -0.0037 -0.0027   True
  BFIT-BFIT  WFIT-WFIT  -0.0065    0.0 -0.0074 -0.0056   True
  BFIT-FFIT  BFIT-WFIT  -0.0032    0.0 -0.0037 -0.0027   True
  BFIT-FFIT FFIT-AWFIT      0.0    1.0 -0.0003  0.0004  False
  BFIT-FFIT  FFIT-BFIT   -0.001    0.0 -0.0013 -0.0006   True
  BFIT-FFIT  FFIT-FFIT  -0.0007    0.0  -0.001 -0.0004   True
  BFIT-FFIT  FFIT-WFIT  -0.0043    0.0 -0.0049 -0.0037   True
  BFIT-FFIT WFIT-AWFIT   -0.002    0.0 -0.0025 -0.0015   True
  BFIT-FFIT  WFIT-BFIT  -0.0028    0.0 -0.0033 -0.0023   True
  BFIT-FFIT  WFIT-FFIT  -0.0026    0.0 -0.0031 -0.0021   True
  BFIT-FFIT  WFIT-WFIT  -0.0059    0.0 -0.0068 -0.0049   True
  BFIT-WFIT FFIT-AWFIT   0.0032    0.0  0.0027  0.0037   True
  BFIT-WFIT  FFIT-BFIT   0.0022    0.0  0.0017  0.0027   True
  BFIT-WFIT  FFIT-FFIT   0.0025    0.0   0.002   0.003   True
  BFIT-WFIT  FFIT-WFIT  -0.0011    0.0 -0.0018 -0.0004   True
  BFIT-WFIT WFIT-AWFIT   0.0012    0.0  0.0006  0.0018   True
  BFIT-WFIT  WFIT-BFIT   0.0004 0.4621 -0.0002   0.001  False
  BFIT-WFIT  WFIT-FFIT   0.0006 0.0628 -0.0001  0.0012  False
  BFIT-WFIT  WFIT-WFIT  -0.0027    0.0 -0.0037 -0.0017   True
 FFIT-AWFIT  FFIT-BFIT   -0.001    0.0 -0.0014 -0.0006   True
 FFIT-AWFIT  FFIT-FFIT  -0.0007    0.0 -0.0011 -0.0003   True
 FFIT-AWFIT  FFIT-WFIT  -0.0043    0.0 -0.0049 -0.0037   True
 FFIT-AWFIT WFIT-AWFIT   -0.002    0.0 -0.0025 -0.0015   True
 FFIT-AWFIT  WFIT-BFIT  -0.0028    0.0 -0.0033 -0.0023   True
 FFIT-AWFIT  WFIT-FFIT  -0.0027    0.0 -0.0032 -0.0021   True
 FFIT-AWFIT  WFIT-WFIT  -0.0059    0.0 -0.0068  -0.005   True
  FFIT-BFIT  FFIT-FFIT   0.0003 0.1701 -0.0001  0.0006  False
  FFIT-BFIT  FFIT-WFIT  -0.0033    0.0 -0.0039 -0.0027   True
  FFIT-BFIT WFIT-AWFIT   -0.001    0.0 -0.0015 -0.0005   True
  FFIT-BFIT  WFIT-BFIT  -0.0018    0.0 -0.0023 -0.0014   True
  FFIT-BFIT  WFIT-FFIT  -0.0017    0.0 -0.0022 -0.0012   True
  FFIT-BFIT  WFIT-WFIT  -0.0049    0.0 -0.0058  -0.004   True
  FFIT-FFIT  FFIT-WFIT  -0.0036    0.0 -0.0042  -0.003   True
  FFIT-FFIT WFIT-AWFIT  -0.0013    0.0 -0.0018 -0.0008   True
  FFIT-FFIT  WFIT-BFIT  -0.0021    0.0 -0.0026 -0.0016   True
  FFIT-FFIT  WFIT-FFIT   -0.002    0.0 -0.0025 -0.0014   True
  FFIT-FFIT  WFIT-WFIT  -0.0052    0.0 -0.0061 -0.0043   True
  FFIT-WFIT WFIT-AWFIT   0.0023    0.0  0.0016   0.003   True
  FFIT-WFIT  WFIT-BFIT   0.0015    0.0  0.0008  0.0022   True
  FFIT-WFIT  WFIT-FFIT   0.0016    0.0  0.0009  0.0024   True
  FFIT-WFIT  WFIT-WFIT  -0.0016    0.0 -0.0027 -0.0005   True
 WFIT-AWFIT  WFIT-BFIT  -0.0008    0.0 -0.0014 -0.0002   True
 WFIT-AWFIT  WFIT-FFIT  -0.0007  0.006 -0.0013    -0.0   True
 WFIT-AWFIT  WFIT-WFIT  -0.0039    0.0 -0.0049 -0.0029   True
  WFIT-BFIT  WFIT-FFIT   0.0002 0.9998 -0.0004  0.0008  False
  WFIT-BFIT  WFIT-WFIT  -0.0031    0.0 -0.0041 -0.0021   True
  WFIT-FFIT  WFIT-WFIT  -0.0032    0.0 -0.0042 -0.0022   True
-------------------------------------------------------------

ANOVA table for Choice 4 :
             sum_sq        df          F  PR(>F)
choice_4   0.785782      15.0  569.74325     0.0
Residual  22.985524  249990.0        NaN     NaN

Tukey HSD test results for Choice 4:
     Multiple Comparison of Means - Tukey HSD, FWER=0.01     
=============================================================
   group1     group2   meandiff p-adj   lower   upper  reject
-------------------------------------------------------------
AWFIT-AWFIT AWFIT-BFIT   0.0017    0.0  0.0013   0.002   True
AWFIT-AWFIT AWFIT-FFIT   0.0007    0.0  0.0003  0.0011   True
AWFIT-AWFIT AWFIT-WFIT  -0.0055    0.0 -0.0063 -0.0048   True
AWFIT-AWFIT BFIT-AWFIT  -0.0001    1.0 -0.0005  0.0003  False
AWFIT-AWFIT  BFIT-BFIT   0.0016    0.0  0.0013   0.002   True
AWFIT-AWFIT  BFIT-FFIT   0.0007    0.0  0.0003   0.001   True
AWFIT-AWFIT  BFIT-WFIT  -0.0052    0.0 -0.0059 -0.0044   True
AWFIT-AWFIT FFIT-AWFIT     -0.0    1.0 -0.0004  0.0004  False
AWFIT-AWFIT  FFIT-BFIT   0.0016    0.0  0.0012  0.0019   True
AWFIT-AWFIT  FFIT-FFIT   0.0007    0.0  0.0003  0.0011   True
AWFIT-AWFIT  FFIT-WFIT  -0.0058    0.0 -0.0065  -0.005   True
AWFIT-AWFIT WFIT-AWFIT  -0.0043    0.0 -0.0049 -0.0037   True
AWFIT-AWFIT  WFIT-BFIT  -0.0029    0.0 -0.0034 -0.0023   True
AWFIT-AWFIT  WFIT-FFIT  -0.0047    0.0 -0.0054 -0.0041   True
AWFIT-AWFIT  WFIT-WFIT    -0.01    0.0 -0.0119 -0.0081   True
 AWFIT-BFIT AWFIT-FFIT   -0.001    0.0 -0.0013 -0.0007   True
 AWFIT-BFIT AWFIT-WFIT  -0.0072    0.0  -0.008 -0.0065   True
 AWFIT-BFIT BFIT-AWFIT  -0.0017    0.0 -0.0021 -0.0014   True
 AWFIT-BFIT  BFIT-BFIT     -0.0    1.0 -0.0003  0.0002  False
 AWFIT-BFIT  BFIT-FFIT   -0.001    0.0 -0.0013 -0.0007   True
 AWFIT-BFIT  BFIT-WFIT  -0.0069    0.0 -0.0076 -0.0061   True
 AWFIT-BFIT FFIT-AWFIT  -0.0017    0.0  -0.002 -0.0013   True
 AWFIT-BFIT  FFIT-BFIT  -0.0001 0.9484 -0.0004  0.0002  False
 AWFIT-BFIT  FFIT-FFIT   -0.001    0.0 -0.0013 -0.0007   True
 AWFIT-BFIT  FFIT-WFIT  -0.0074    0.0 -0.0082 -0.0067   True
 AWFIT-BFIT WFIT-AWFIT   -0.006    0.0 -0.0066 -0.0054   True
 AWFIT-BFIT  WFIT-BFIT  -0.0045    0.0  -0.005 -0.0041   True
 AWFIT-BFIT  WFIT-FFIT  -0.0064    0.0  -0.007 -0.0058   True
 AWFIT-BFIT  WFIT-WFIT  -0.0117    0.0 -0.0136 -0.0098   True
 AWFIT-FFIT AWFIT-WFIT  -0.0062    0.0  -0.007 -0.0055   True
 AWFIT-FFIT BFIT-AWFIT  -0.0007    0.0 -0.0011 -0.0004   True
 AWFIT-FFIT  BFIT-BFIT   0.0009    0.0  0.0006  0.0013   True
 AWFIT-FFIT  BFIT-FFIT     -0.0    1.0 -0.0004  0.0003  False
 AWFIT-FFIT  BFIT-WFIT  -0.0059    0.0 -0.0066 -0.0051   True
 AWFIT-FFIT FFIT-AWFIT  -0.0007    0.0 -0.0011 -0.0003   True
 AWFIT-FFIT  FFIT-BFIT   0.0009    0.0  0.0005  0.0012   True
 AWFIT-FFIT  FFIT-FFIT     -0.0    1.0 -0.0004  0.0004  False
 AWFIT-FFIT  FFIT-WFIT  -0.0065    0.0 -0.0072 -0.0057   True
 AWFIT-FFIT WFIT-AWFIT   -0.005    0.0 -0.0056 -0.0044   True
 AWFIT-FFIT  WFIT-BFIT  -0.0036    0.0 -0.0041  -0.003   True
 AWFIT-FFIT  WFIT-FFIT  -0.0054    0.0 -0.0061 -0.0048   True
 AWFIT-FFIT  WFIT-WFIT  -0.0107    0.0 -0.0126 -0.0088   True
 AWFIT-WFIT BFIT-AWFIT   0.0055    0.0  0.0047  0.0063   True
 AWFIT-WFIT  BFIT-BFIT   0.0072    0.0  0.0064  0.0079   True
 AWFIT-WFIT  BFIT-FFIT   0.0062    0.0  0.0055   0.007   True
 AWFIT-WFIT  BFIT-WFIT   0.0004 0.9934 -0.0007  0.0014  False
 AWFIT-WFIT FFIT-AWFIT   0.0055    0.0  0.0047  0.0063   True
 AWFIT-WFIT  FFIT-BFIT   0.0071    0.0  0.0063  0.0078   True
 AWFIT-WFIT  FFIT-FFIT   0.0062    0.0  0.0054   0.007   True
 AWFIT-WFIT  FFIT-WFIT  -0.0002    1.0 -0.0013  0.0008  False
 AWFIT-WFIT WFIT-AWFIT   0.0012    0.0  0.0003  0.0022   True
 AWFIT-WFIT  WFIT-BFIT   0.0027    0.0  0.0018  0.0035   True
 AWFIT-WFIT  WFIT-FFIT   0.0008  0.067 -0.0001  0.0017  False
 AWFIT-WFIT  WFIT-WFIT  -0.0045    0.0 -0.0065 -0.0025   True
 BFIT-AWFIT  BFIT-BFIT   0.0017    0.0  0.0013   0.002   True
 BFIT-AWFIT  BFIT-FFIT   0.0007    0.0  0.0004  0.0011   True
 BFIT-AWFIT  BFIT-WFIT  -0.0051    0.0 -0.0059 -0.0044   True
 BFIT-AWFIT FFIT-AWFIT      0.0    1.0 -0.0004  0.0004  False
 BFIT-AWFIT  FFIT-BFIT   0.0016    0.0  0.0013   0.002   True
 BFIT-AWFIT  FFIT-FFIT   0.0007    0.0  0.0003  0.0011   True
 BFIT-AWFIT  FFIT-WFIT  -0.0057    0.0 -0.0065 -0.0049   True
 BFIT-AWFIT WFIT-AWFIT  -0.0042    0.0 -0.0049 -0.0036   True
 BFIT-AWFIT  WFIT-BFIT  -0.0028    0.0 -0.0034 -0.0023   True
 BFIT-AWFIT  WFIT-FFIT  -0.0047    0.0 -0.0053 -0.0041   True
 BFIT-AWFIT  WFIT-WFIT    -0.01    0.0 -0.0119 -0.0081   True
  BFIT-BFIT  BFIT-FFIT   -0.001    0.0 -0.0013 -0.0006   True
  BFIT-BFIT  BFIT-WFIT  -0.0068    0.0 -0.0076 -0.0061   True
  BFIT-BFIT FFIT-AWFIT  -0.0016    0.0  -0.002 -0.0013   True
  BFIT-BFIT  FFIT-BFIT  -0.0001 0.9989 -0.0004  0.0002  False
  BFIT-BFIT  FFIT-FFIT   -0.001    0.0 -0.0013 -0.0006   True
  BFIT-BFIT  FFIT-WFIT  -0.0074    0.0 -0.0081 -0.0067   True
  BFIT-BFIT WFIT-AWFIT  -0.0059    0.0 -0.0065 -0.0054   True
  BFIT-BFIT  WFIT-BFIT  -0.0045    0.0  -0.005  -0.004   True
  BFIT-BFIT  WFIT-FFIT  -0.0064    0.0  -0.007 -0.0058   True
  BFIT-BFIT  WFIT-WFIT  -0.0117    0.0 -0.0135 -0.0098   True
  BFIT-FFIT  BFIT-WFIT  -0.0059    0.0 -0.0066 -0.0051   True
  BFIT-FFIT FFIT-AWFIT  -0.0007    0.0 -0.0011 -0.0003   True
  BFIT-FFIT  FFIT-BFIT   0.0009    0.0  0.0006  0.0012   True
  BFIT-FFIT  FFIT-FFIT      0.0    1.0 -0.0004  0.0004  False
  BFIT-FFIT  FFIT-WFIT  -0.0064    0.0 -0.0072 -0.0057   True
  BFIT-FFIT WFIT-AWFIT   -0.005    0.0 -0.0056 -0.0044   True
  BFIT-FFIT  WFIT-BFIT  -0.0036    0.0 -0.0041  -0.003   True
  BFIT-FFIT  WFIT-FFIT  -0.0054    0.0  -0.006 -0.0048   True
  BFIT-FFIT  WFIT-WFIT  -0.0107    0.0 -0.0126 -0.0088   True
  BFIT-WFIT FFIT-AWFIT   0.0052    0.0  0.0044  0.0059   True
  BFIT-WFIT  FFIT-BFIT   0.0067    0.0   0.006  0.0075   True
  BFIT-WFIT  FFIT-FFIT   0.0059    0.0  0.0051  0.0066   True
  BFIT-WFIT  FFIT-WFIT  -0.0006 0.6737 -0.0016  0.0004  False
  BFIT-WFIT WFIT-AWFIT   0.0009 0.0132    -0.0  0.0018  False
  BFIT-WFIT  WFIT-BFIT   0.0023    0.0  0.0015  0.0032   True
  BFIT-WFIT  WFIT-FFIT   0.0004 0.8956 -0.0005  0.0013  False
  BFIT-WFIT  WFIT-WFIT  -0.0048    0.0 -0.0068 -0.0028   True
 FFIT-AWFIT  FFIT-BFIT   0.0016    0.0  0.0012  0.0019   True
 FFIT-AWFIT  FFIT-FFIT   0.0007    0.0  0.0003  0.0011   True
 FFIT-AWFIT  FFIT-WFIT  -0.0058    0.0 -0.0065  -0.005   True
 FFIT-AWFIT WFIT-AWFIT  -0.0043    0.0 -0.0049 -0.0037   True
 FFIT-AWFIT  WFIT-BFIT  -0.0029    0.0 -0.0034 -0.0023   True
 FFIT-AWFIT  WFIT-FFIT  -0.0047    0.0 -0.0054 -0.0041   True
 FFIT-AWFIT  WFIT-WFIT    -0.01    0.0 -0.0119 -0.0081   True
  FFIT-BFIT  FFIT-FFIT  -0.0009    0.0 -0.0012 -0.0005   True
  FFIT-BFIT  FFIT-WFIT  -0.0073    0.0 -0.0081 -0.0066   True
  FFIT-BFIT WFIT-AWFIT  -0.0059    0.0 -0.0064 -0.0053   True
  FFIT-BFIT  WFIT-BFIT  -0.0044    0.0 -0.0049 -0.0039   True
  FFIT-BFIT  WFIT-FFIT  -0.0063    0.0 -0.0069 -0.0057   True
  FFIT-BFIT  WFIT-WFIT  -0.0116    0.0 -0.0134 -0.0097   True
  FFIT-FFIT  FFIT-WFIT  -0.0064    0.0 -0.0072 -0.0057   True
  FFIT-FFIT WFIT-AWFIT   -0.005    0.0 -0.0056 -0.0044   True
  FFIT-FFIT  WFIT-BFIT  -0.0036    0.0 -0.0041  -0.003   True
  FFIT-FFIT  WFIT-FFIT  -0.0054    0.0 -0.0061 -0.0048   True
  FFIT-FFIT  WFIT-WFIT  -0.0107    0.0 -0.0126 -0.0088   True
  FFIT-WFIT WFIT-AWFIT   0.0015    0.0  0.0006  0.0024   True
  FFIT-WFIT  WFIT-BFIT   0.0029    0.0   0.002  0.0037   True
  FFIT-WFIT  WFIT-FFIT    0.001 0.0018  0.0001  0.0019   True
  FFIT-WFIT  WFIT-WFIT  -0.0043    0.0 -0.0063 -0.0023   True
 WFIT-AWFIT  WFIT-BFIT   0.0014    0.0  0.0007  0.0021   True
 WFIT-AWFIT  WFIT-FFIT  -0.0004 0.7059 -0.0012  0.0003  False
 WFIT-AWFIT  WFIT-WFIT  -0.0057    0.0 -0.0077 -0.0038   True
  WFIT-BFIT  WFIT-FFIT  -0.0019    0.0 -0.0026 -0.0011   True
  WFIT-BFIT  WFIT-WFIT  -0.0072    0.0 -0.0091 -0.0052   True
  WFIT-FFIT  WFIT-WFIT  -0.0053    0.0 -0.0072 -0.0033   True
-------------------------------------------------------------

ANOVA table for Choice 5 :
             sum_sq        df           F  PR(>F)
choice_5   1.006378      15.0  736.760082     0.0
Residual  22.764928  249990.0         NaN     NaN

Tukey HSD test results for Choice 5:
     Multiple Comparison of Means - Tukey HSD, FWER=0.01     
=============================================================
   group1     group2   meandiff p-adj   lower   upper  reject
-------------------------------------------------------------
AWFIT-AWFIT AWFIT-BFIT   0.0016    0.0  0.0012   0.002   True
AWFIT-AWFIT AWFIT-FFIT   0.0008    0.0  0.0003  0.0012   True
AWFIT-AWFIT AWFIT-WFIT  -0.0048    0.0 -0.0056  -0.004   True
AWFIT-AWFIT BFIT-AWFIT   0.0019    0.0  0.0015  0.0023   True
AWFIT-AWFIT  BFIT-BFIT    0.003    0.0  0.0026  0.0034   True
AWFIT-AWFIT  BFIT-FFIT   0.0022    0.0  0.0018  0.0026   True
AWFIT-AWFIT  BFIT-WFIT  -0.0041    0.0 -0.0047 -0.0035   True
AWFIT-AWFIT FFIT-AWFIT   0.0003 0.5781 -0.0002  0.0008  False
AWFIT-AWFIT  FFIT-BFIT   0.0004 0.0275    -0.0  0.0008  False
AWFIT-AWFIT  FFIT-FFIT   0.0006    0.0  0.0002  0.0011   True
AWFIT-AWFIT  FFIT-WFIT  -0.0061    0.0 -0.0069 -0.0053   True
AWFIT-AWFIT WFIT-AWFIT  -0.0055    0.0 -0.0064 -0.0046   True
AWFIT-AWFIT  WFIT-BFIT  -0.0038    0.0 -0.0045 -0.0031   True
AWFIT-AWFIT  WFIT-FFIT  -0.0051    0.0 -0.0058 -0.0044   True
AWFIT-AWFIT  WFIT-WFIT  -0.0104    0.0 -0.0123 -0.0086   True
 AWFIT-BFIT AWFIT-FFIT  -0.0008    0.0 -0.0012 -0.0005   True
 AWFIT-BFIT AWFIT-WFIT  -0.0064    0.0 -0.0071 -0.0056   True
 AWFIT-BFIT BFIT-AWFIT   0.0003 0.0127    -0.0  0.0007  False
 AWFIT-BFIT  BFIT-BFIT   0.0014    0.0  0.0011  0.0017   True
 AWFIT-BFIT  BFIT-FFIT   0.0006    0.0  0.0003  0.0009   True
 AWFIT-BFIT  BFIT-WFIT  -0.0057    0.0 -0.0062 -0.0051   True
 AWFIT-BFIT FFIT-AWFIT  -0.0013    0.0 -0.0017 -0.0009   True
 AWFIT-BFIT  FFIT-BFIT  -0.0012    0.0 -0.0016 -0.0009   True
 AWFIT-BFIT  FFIT-FFIT   -0.001    0.0 -0.0013 -0.0006   True
 AWFIT-BFIT  FFIT-WFIT  -0.0077    0.0 -0.0084 -0.0069   True
 AWFIT-BFIT WFIT-AWFIT  -0.0071    0.0  -0.008 -0.0062   True
 AWFIT-BFIT  WFIT-BFIT  -0.0054    0.0 -0.0061 -0.0048   True
 AWFIT-BFIT  WFIT-FFIT  -0.0067    0.0 -0.0074  -0.006   True
 AWFIT-BFIT  WFIT-WFIT   -0.012    0.0 -0.0138 -0.0102   True
 AWFIT-FFIT AWFIT-WFIT  -0.0055    0.0 -0.0063 -0.0047   True
 AWFIT-FFIT BFIT-AWFIT   0.0012    0.0  0.0008  0.0015   True
 AWFIT-FFIT  BFIT-BFIT   0.0022    0.0  0.0019  0.0026   True
 AWFIT-FFIT  BFIT-FFIT   0.0014    0.0  0.0011  0.0018   True
 AWFIT-FFIT  BFIT-WFIT  -0.0048    0.0 -0.0054 -0.0043   True
 AWFIT-FFIT FFIT-AWFIT  -0.0005 0.0019 -0.0009    -0.0   True
 AWFIT-FFIT  FFIT-BFIT  -0.0004 0.0061 -0.0007    -0.0   True
 AWFIT-FFIT  FFIT-FFIT  -0.0001 0.9972 -0.0005  0.0003  False
 AWFIT-FFIT  FFIT-WFIT  -0.0068    0.0 -0.0076  -0.006   True
 AWFIT-FFIT WFIT-AWFIT  -0.0063    0.0 -0.0072 -0.0054   True
 AWFIT-FFIT  WFIT-BFIT  -0.0046    0.0 -0.0053 -0.0039   True
 AWFIT-FFIT  WFIT-FFIT  -0.0058    0.0 -0.0066 -0.0051   True
 AWFIT-FFIT  WFIT-WFIT  -0.0112    0.0  -0.013 -0.0093   True
 AWFIT-WFIT BFIT-AWFIT   0.0067    0.0  0.0059  0.0075   True
 AWFIT-WFIT  BFIT-BFIT   0.0078    0.0   0.007  0.0085   True
 AWFIT-WFIT  BFIT-FFIT    0.007    0.0  0.0062  0.0077   True
 AWFIT-WFIT  BFIT-WFIT   0.0007 0.1834 -0.0002  0.0016  False
 AWFIT-WFIT FFIT-AWFIT    0.005    0.0  0.0042  0.0059   True
 AWFIT-WFIT  FFIT-BFIT   0.0051    0.0  0.0044  0.0059   True
 AWFIT-WFIT  FFIT-FFIT   0.0054    0.0  0.0046  0.0062   True
 AWFIT-WFIT  FFIT-WFIT  -0.0013 0.0002 -0.0024 -0.0003   True
 AWFIT-WFIT WFIT-AWFIT  -0.0008 0.3955 -0.0019  0.0004  False
 AWFIT-WFIT  WFIT-BFIT   0.0009 0.0196    -0.0  0.0019  False
 AWFIT-WFIT  WFIT-FFIT  -0.0003 0.9962 -0.0013  0.0007  False
 AWFIT-WFIT  WFIT-WFIT  -0.0056    0.0 -0.0076 -0.0037   True
 BFIT-AWFIT  BFIT-BFIT   0.0011    0.0  0.0008  0.0013   True
 BFIT-AWFIT  BFIT-FFIT   0.0003  0.013    -0.0  0.0006  False
 BFIT-AWFIT  BFIT-WFIT   -0.006    0.0 -0.0065 -0.0054   True
 BFIT-AWFIT FFIT-AWFIT  -0.0016    0.0  -0.002 -0.0012   True
 BFIT-AWFIT  FFIT-BFIT  -0.0015    0.0 -0.0019 -0.0012   True
 BFIT-AWFIT  FFIT-FFIT  -0.0013    0.0 -0.0016 -0.0009   True
 BFIT-AWFIT  FFIT-WFIT   -0.008    0.0 -0.0088 -0.0072   True
 BFIT-AWFIT WFIT-AWFIT  -0.0074    0.0 -0.0083 -0.0066   True
 BFIT-AWFIT  WFIT-BFIT  -0.0058    0.0 -0.0064 -0.0051   True
 BFIT-AWFIT  WFIT-FFIT   -0.007    0.0 -0.0077 -0.0063   True
 BFIT-AWFIT  WFIT-WFIT  -0.0123    0.0 -0.0142 -0.0105   True
  BFIT-BFIT  BFIT-FFIT  -0.0008    0.0  -0.001 -0.0006   True
  BFIT-BFIT  BFIT-WFIT  -0.0071    0.0 -0.0076 -0.0065   True
  BFIT-BFIT FFIT-AWFIT  -0.0027    0.0 -0.0031 -0.0023   True
  BFIT-BFIT  FFIT-BFIT  -0.0026    0.0 -0.0029 -0.0023   True
  BFIT-BFIT  FFIT-FFIT  -0.0024    0.0 -0.0027 -0.0021   True
  BFIT-BFIT  FFIT-WFIT  -0.0091    0.0 -0.0098 -0.0083   True
  BFIT-BFIT WFIT-AWFIT  -0.0085    0.0 -0.0094 -0.0077   True
  BFIT-BFIT  WFIT-BFIT  -0.0068    0.0 -0.0075 -0.0062   True
  BFIT-BFIT  WFIT-FFIT  -0.0081    0.0 -0.0088 -0.0074   True
  BFIT-BFIT  WFIT-WFIT  -0.0134    0.0 -0.0152 -0.0116   True
  BFIT-FFIT  BFIT-WFIT  -0.0063    0.0 -0.0068 -0.0057   True
  BFIT-FFIT FFIT-AWFIT  -0.0019    0.0 -0.0023 -0.0015   True
  BFIT-FFIT  FFIT-BFIT  -0.0018    0.0 -0.0021 -0.0015   True
  BFIT-FFIT  FFIT-FFIT  -0.0016    0.0 -0.0019 -0.0012   True
  BFIT-FFIT  FFIT-WFIT  -0.0083    0.0  -0.009 -0.0075   True
  BFIT-FFIT WFIT-AWFIT  -0.0077    0.0 -0.0086 -0.0068   True
  BFIT-FFIT  WFIT-BFIT   -0.006    0.0 -0.0067 -0.0054   True
  BFIT-FFIT  WFIT-FFIT  -0.0073    0.0  -0.008 -0.0066   True
  BFIT-FFIT  WFIT-WFIT  -0.0126    0.0 -0.0144 -0.0108   True
  BFIT-WFIT FFIT-AWFIT   0.0044    0.0  0.0038   0.005   True
  BFIT-WFIT  FFIT-BFIT   0.0045    0.0  0.0039   0.005   True
  BFIT-WFIT  FFIT-FFIT   0.0047    0.0  0.0041  0.0053   True
  BFIT-WFIT  FFIT-WFIT   -0.002    0.0 -0.0029 -0.0011   True
  BFIT-WFIT WFIT-AWFIT  -0.0014    0.0 -0.0024 -0.0005   True
  BFIT-WFIT  WFIT-BFIT   0.0002 0.9991 -0.0006   0.001  False
  BFIT-WFIT  WFIT-FFIT   -0.001 0.0002 -0.0018 -0.0002   True
  BFIT-WFIT  WFIT-WFIT  -0.0063    0.0 -0.0082 -0.0044   True
 FFIT-AWFIT  FFIT-BFIT   0.0001 0.9999 -0.0003  0.0005  False
 FFIT-AWFIT  FFIT-FFIT   0.0003 0.1066 -0.0001  0.0008  False
 FFIT-AWFIT  FFIT-WFIT  -0.0064    0.0 -0.0072 -0.0055   True
 FFIT-AWFIT WFIT-AWFIT  -0.0058    0.0 -0.0067 -0.0049   True
 FFIT-AWFIT  WFIT-BFIT  -0.0041    0.0 -0.0048 -0.0034   True
 FFIT-AWFIT  WFIT-FFIT  -0.0054    0.0 -0.0061 -0.0046   True
 FFIT-AWFIT  WFIT-WFIT  -0.0107    0.0 -0.0125 -0.0088   True
  FFIT-BFIT  FFIT-FFIT   0.0003 0.3334 -0.0001  0.0006  False
  FFIT-BFIT  FFIT-WFIT  -0.0064    0.0 -0.0072 -0.0057   True
  FFIT-BFIT WFIT-AWFIT  -0.0059    0.0 -0.0068  -0.005   True
  FFIT-BFIT  WFIT-BFIT  -0.0042    0.0 -0.0049 -0.0036   True
  FFIT-BFIT  WFIT-FFIT  -0.0055    0.0 -0.0062 -0.0048   True
  FFIT-BFIT  WFIT-WFIT  -0.0108    0.0 -0.0126 -0.0089   True
  FFIT-FFIT  FFIT-WFIT  -0.0067    0.0 -0.0075 -0.0059   True
  FFIT-FFIT WFIT-AWFIT  -0.0062    0.0  -0.007 -0.0053   True
  FFIT-FFIT  WFIT-BFIT  -0.0045    0.0 -0.0051 -0.0038   True
  FFIT-FFIT  WFIT-FFIT  -0.0057    0.0 -0.0064  -0.005   True
  FFIT-FFIT  WFIT-WFIT   -0.011    0.0 -0.0129 -0.0092   True
  FFIT-WFIT WFIT-AWFIT   0.0005 0.8847 -0.0006  0.0017  False
  FFIT-WFIT  WFIT-BFIT   0.0022    0.0  0.0013  0.0032   True
  FFIT-WFIT  WFIT-FFIT    0.001 0.0131    -0.0   0.002  False
  FFIT-WFIT  WFIT-WFIT  -0.0043    0.0 -0.0063 -0.0024   True
